,product_id,name,category,price,image_url,image_path,product_url,attributes
10,7873715b-b5e1-48f2-b407-cd01756ad930,Air Jordan 1 Mid,Men's Shoes,$125,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6e8adfbb-f9e9-41ba-92cc-36ce7d5612e4/air-jordan-1-mid-mens-shoes-X5pM09.png",images/7873715b-b5e1-48f2-b407-cd01756ad930.jpg,https://www.nike.com/t/air-jordan-1-mid-mens-shoes-X5pM09/DQ8426-104,"The image shows a single shoe, which appears to be a Nike Air Jordan sneaker, specifically an Air Jordan 1 Mid.

Here are the visual attributes of the shoe in the image:
- **Colors**: The shoe has a combination of white, light grey, and dark navy blue. 
  - The toe box, midsection, and sole are white.
  - The mudguard, eyelets, and parts of the collar as well as the heel panel are light grey.
  - The Nike Swoosh logo, collar overlay, and part of the ankle area are dark navy blue.
- **Style**: The shoe has a high-top silhouette.
- **Design Details**:
  - The shoe features the iconic Nike Swoosh on the side in dark navy blue.
  - It has a white Air Jordan wings logo on the dark navy blue part of the upper collar area.
  - It has white laces and perforations on the toe cap for breathability.
  - The midsole is white with a grey outsole.
  
Overall, the visual attributes give it a sporty and stylish appearance, typical for the Air Jordan 1 line aimed at both athletic performance and casual wear."
11,557b4a9d-8df7-4ed6-8c9f-3a98423c3733,Luka 2,Basketball Shoes,$97.97,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/edc44f10-6014-4b4c-a026-d3d5acc919a5/luka-2-basketball-shoes-vcXFrk.png",images/557b4a9d-8df7-4ed6-8c9f-3a98423c3733.jpg,https://www.nike.com/t/luka-2-basketball-shoes-vcXFrk/DX8733-800,"The image shows a stylish sneaker with the following details:

- **Color:** The shoe predominantly features a bright coral or pink color. It has black accents including the laces, parts of the midsole, and intricate line details.
- **Style:** The sneaker has a modern, athletic design with a low-top profile. It features a noticeable sporty and dynamic silhouette.
- **Item Type:** This is a sneaker, likely designed for casual or sportswear use.
- **Visual Attributes:** 
  - The sneaker has a unique, aerodynamic shape with bold, curving lines.
  - The sole is thick and appears to be constructed for comfort and support, featuring a prominent heel. The midsole has black and coral accents, and there's a small white Jumpman logo visible.
  - The upper part of the shoe combines materials that provide texture and visual interest, including potential mesh and synthetic overlays.
  - The back of the shoe has a pull-tab for ease of wear. 

Overall, the sneaker combines vibrant color with thoughtful design features for a modern and eye-catching aesthetic."
12,363a991e-e7ed-4764-bffd-b5377836ce91,Jordan 2/3,Men's Shoes,$160,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4d28d350-11ba-4087-8f7e-a629164a1450/jordan-2-3-mens-shoes-rSwGJD.png",images/363a991e-e7ed-4764-bffd-b5377836ce91.jpg,https://www.nike.com/t/jordan-2-3-mens-shoes-rSwGJD/FD0383-100,"This image features a single sneaker with the following visual attributes:

- **Color:**
  - The primary color is white.
  - The sneaker has black accents on the collar, heel, and midsole.
  - There are some light gray elements on the outsole.

- **Style:**
  - The sneaker has a low-top design.
  - It has a classic, athletic style typical of basketball shoes.
  - The silhouette is sleek with curved lines and layered panels.

- **Item Type:**
  - The item is a sneaker or athletic shoe.

- **Visual Attributes:**
  - The shoe features a perforated toebox and side panels for ventilation.
  - It has a visible air unit in the midsole, indicating cushioning technology.
  - The lace-up closure is with white laces.
  - The outsole appears to have a patterned design for traction.

This sneaker combines classic and modern elements, making it suitable for both casual wear and sports activities."
13,cbdbb20b-bdf1-4a57-b1bc-fefb31ff7e2e,Jordan True Flight,Men's Shoes,$150,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c0e9acf7-e301-4a9f-be2c-b521ca9e9052/jordan-true-flight-mens-shoes-w0Zl7P.png",images/cbdbb20b-bdf1-4a57-b1bc-fefb31ff7e2e.jpg,https://www.nike.com/t/jordan-true-flight-mens-shoes-w0Zl7P/HF4826-100,"This image features a single athletic shoe with the following attributes:

**Color**:
- The shoe is primarily white.
- There's a green mesh tongue and side panels.
- The Jumpman logo is white and located on the green upper panel.
- The sole of the shoe is an off-white color.

**Style**:
- The design is sleek and modern, typical of basketball or athletic footwear.
- It features a high-top design for added ankle support.
- The shoe has dynamic and angular lines in its design, giving it a visually striking appearance.

**Item Type**:
- This is an athletic sneaker, specifically a basketball shoe.
  
**Other Visual Attributes**:
- The material appears to be a mix of leather (white parts) and mesh (green parts).
- The midsole has angular patterns, enhancing the shoe's aesthetic.
- The outsole has a pattern that suggests traction optimization for sports activities."
14,9fee56c2-ebdc-4761-8b66-dcffd37862d2,Jordan Stay Loyal 3,Men's Shoes,$115,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b9c94fa8-13ff-4c2e-b510-e5321d5ca4f4/jordan-stay-loyal-3-mens-shoes-4n9P1r.png",images/9fee56c2-ebdc-4761-8b66-dcffd37862d2.jpg,https://www.nike.com/t/jordan-stay-loyal-3-mens-shoes-4n9P1r/FB1396-101,"The image shows a sneaker with the following details:

- **Colors**: The primary colors on the sneaker are black, white, and red. The upper portion is predominantly white with black accents, while the sole and inner lining have red highlights.
- **Style**: The sneaker appears to be athletic or basketball-inspired with a modern and sleek design. 
- **Item Type**: This is a high-top sneaker, providing ankle support which is commonly seen in basketball shoes.
- **Visual Attributes**:
  - The shoe has a white midsole with visible air cushion technology on the heel area, indicating comfort and support features.
  - The upper part of the shoe includes a mix of materials, possibly mesh and synthetic, contributing to breathability and durability.
  - There is a signature or logo on the side, adding to the style and branding of the shoe.
  - The outsole is mainly red with some white, and it appears to have a good grip, suitable for sports use.
  - The tongue and heel tab are red, which contrast well with the overall black and white theme of the shoe.

The overall design suggests that these sneakers are both fashionable and functional, likely intended for sports as well as casual wear."
15,ea779c63-1974-4524-bb56-84da8267c793,Air Jordan 1 Mid SE Craft,Men's Shoes,$135,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8abc822d-3142-449f-bb12-d5ce0fa0fd6a/air-jordan-1-mid-se-craft-mens-shoes-5VjD18.png",images/ea779c63-1974-4524-bb56-84da8267c793.jpg,https://www.nike.com/t/air-jordan-1-mid-se-craft-mens-shoes-5VjD18/FQ3224-100,"The image displays a sneaker. Here are the details based on the visual attributes:

- **Color**: The sneaker is primarily a soft beige or off-white color.
- **Style**: It is a high-top sneaker with a classic and minimalistic design.
- **Material**: The shoe appears to be made of suede, giving it a smooth and slightly textured look.
- **Swoosh Logo**: The sneaker features the iconic Nike Swoosh logo on the side in the same beige color, maintaining a monochromatic look.
- **Sole**: The midsole and outsole match the overall color scheme, contributing to the unified aesthetic.
- **Laces**: The shoe is equipped with matching beige laces.
- **Other Features**: There is a subtle cloud-like design near the ankle region on the side of the shoe, adding a unique element to the overall design.

Overall, the sneaker has a clean, neutral look that makes it versatile and suitable for various casual outfits."
16,9d7d5390-7db4-4764-9ed6-463b5f6bffcd,Jordan 6 Rings,Men's Shoes,$170,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8e0f3159-748f-47b3-98ab-21cc2c23a23e/jordan-6-rings-mens-shoes-2VAD3Y.png",images/9d7d5390-7db4-4764-9ed6-463b5f6bffcd.jpg,https://www.nike.com/t/jordan-6-rings-mens-shoes-2VAD3Y/322992-111,"The image depicts a sneaker with the following details:

- **Color**: Primarily white with black accents. The midsole is predominantly black with white speckles, while other elements such as the heel pull tab and parts of the eyelets are also black.
- **Style**: High-top basketball shoe, featuring a supportive collar around the ankle.
- **Item Type**: Athletic footwear/sneaker.
- **Visual Attributes**:
  - The upper part combines mesh and leather materials for a mix of breathability and durability.
  - There are white leather overlays with perforations for ventilation.
  - A strap across the midfoot adds extra support.
  - The sole has a distinctive, sculpted design with black portions containing white speckles, enhancing the overall visual appeal.

These visual details suggest that this is a performance-oriented basketball shoe with a classic, stylish look."
17,d9c2baab-579d-4f56-8c71-b59839693aa3,Jordan True Flight,Men's Shoes,$150,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8bad4fba-94e6-40a2-abf4-845de70da8ce/jordan-true-flight-mens-shoes-ODLzlq.png",images/d9c2baab-579d-4f56-8c71-b59839693aa3.jpg,https://www.nike.com/t/jordan-true-flight-mens-shoes-ODLzlq/342964-050,"The image shows a single athletic sneaker, specifically a high-top Air Jordan shoe. Here are the visual details:

- **Color**: Predominantly black with white accents. The midsole is white with some gray and black elements.
- **Style**: High-top sneaker. It appears to be designed for sportswear, possibly basketball.
- **Item Type**: Athletic shoe.
- **Other Visual Attributes**:
  - The shoe has a sleek, angular design with various panels and stitching details.
  - The iconic Jumpman logo is visible near the ankle area in white.
  - There's a pull tab on the heel for easy on and off.
  - The materials appear to be a mix of leather/suede and synthetic fabrics.

Overall, this shoe is designed for performance with an emphasis on style, typical of Jordan brand footwear."
18,3bb01e05-2663-41b8-b638-afc921577277,Air Jordan 1 Mid SE,Men's Shoes,$135,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/76a67bba-ba58-4646-af66-4a56cb36e105/air-jordan-1-mid-se-mens-shoes-Zn07hL.png",images/3bb01e05-2663-41b8-b638-afc921577277.jpg,https://www.nike.com/t/air-jordan-1-mid-se-mens-shoes-Zn07hL/FN5215-141,"Certainly! Here's a detailed description of the item based on the image:

- **Item Type:** Sneaker
- **Brand:** Air Jordan (Nike)
- **Style:** High-top sneaker (Air Jordan 1 Mid)
- **Primary Colors:** 
  - Upper: White with accents of blue
  - Swoosh Logo: Blue
  - Midsole: Off-white/light cream
  - Outsole: Blue
- **Other Visual Attributes:** 
  - Perforations on the toe box for ventilation
  - Blue ""Air Jordan Wings"" logo on the lateral side of the ankle collar
  - Blue lining inside the ankle collar
  - Blue accent around the ankle collar
  - White laces
  - Classic Nike Swoosh in blue on the side"
19,0a652c0b-a58d-4894-81d3-7640df6623ec,Air Jordan 1 Low SE Craft,Men's Shoes,$125,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b2e8f89f-7725-40e8-8616-4e35415f66e8/air-jordan-1-low-se-craft-mens-shoes-h5JdjM.png",images/0a652c0b-a58d-4894-81d3-7640df6623ec.jpg,https://www.nike.com/t/air-jordan-1-low-se-craft-mens-shoes-h5JdjM/FQ3055-100,"The image shows a single sneaker displayed from a side profile view. Here are the details based on the visual attributes:

- **Item Type:** Sneaker
- **Style:** Low-top
- **Brand:** Nike (indicated by the Swoosh logo on the side)
- **Color:** Primarily off-white or light beige
- **Material:** Appears to be a combination of suede and leather
- **Features:**
  - Perforations on the toe box for breathability
  - Lace-up closure with white laces
  - Light-colored rubber sole
  - Stitched Nike swoosh on the side

The overall design is clean and minimalistic, featuring primarily neutral tones."
20,c24851f9-cc06-46d1-b004-ff6e4db77c80,Air Jordan 1 Low,Women's Shoes,$115,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d3123e79-53e5-4a03-aa5b-fbc5c18b9bfd/air-jordan-1-low-womens-shoes-rJrHLw.png",images/c24851f9-cc06-46d1-b004-ff6e4db77c80.jpg,https://www.nike.com/t/air-jordan-1-low-womens-shoes-rJrHLw/DC0774-101,"- **Color**: The shoe has a monochromatic color scheme, primarily black and white. The overall design features a white base with black overlays, black Nike ""Swoosh"" logo, black laces, and a white midsole.
- **Style**: This appears to be a low-top sneaker with a classic design.
- **Item Type**: This is an athletic sneaker, more specifically a basketball shoe based on its shape and design.
- **Other Visual Attributes**: 
  - The shoe features the iconic Nike ""Swoosh"" logo on the side.
  - There is a logo on the heel area which resembles the Air Jordan ""Wings"" logo.
  - The sole is flat with a patterned grip, typical for basketball shoes to provide better traction.
  - The shoe has a lace-up closure and perforated toe box for breathability.

These elements suggest that this shoe is likely an Air Jordan 1 Low, notable for its low-cut silhouette and classic basketball sneaker aesthetics."
21,587a41a7-f377-43d1-96aa-f75180ed22f3,"Air Jordan 1 High '85 ""Metallic Burgundy""",Shoes,$200,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/dc7eb67a-089f-4d48-9f60-49d4b2935e0c/air-jordan-1-high-85-metallic-burgundy-shoes-QCCSvs.png",images/587a41a7-f377-43d1-96aa-f75180ed22f3.jpg,https://www.nike.com/t/air-jordan-1-high-85-metallic-burgundy-shoes-QCCSvs/BQ4422-161,"The image is of a single sneaker. Here are the details based on visual observation:

- **Item Type**: Sneaker
- **Brand**: Nike (characterized by the ""Swoosh"" logo on the side and the Air Jordan wings logo near the ankle)
- **Style**: High-top
- **Color Scheme**: The dominant color is white, with maroon accents.
  - The sole has a white midsole and a maroon outsole.
  - The Nike ""Swoosh"" logo on the side of the shoe is maroon.
  - The area around the ankle and the heel has maroon detailing.
- **Material**: The shoe appears to be made of leather, typical of many Air Jordan sneakers.
- **Additional Details**:
  - The shoe has a perforated toe box, which is common in many athletic sneakers for ventilation.
  - It features white laces.
  - The Air Jordan wings logo near the ankle is maroon, matching the other maroon details.

This sneaker combines a classic white base with contrasting maroon elements, characteristic of the Air Jordan lineup."
22,9f2553f9-8ba7-4374-aa8e-840723f43916,"Air Jordan 1 Retro High OG ""Latte""",Women's Shoes,$180,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/022c7053-5c55-4bc4-8cdc-72c6e8f95a5e/air-jordan-1-retro-high-og-latte-womens-shoes-Dw2wdP.png",images/9f2553f9-8ba7-4374-aa8e-840723f43916.jpg,https://www.nike.com/t/air-jordan-1-retro-high-og-latte-womens-shoes-Dw2wdP/FD2596-021,"- **Item Type**: Sneaker
- **Brand**: Nike Air Jordan
- **Style**: High-top
- **Primary Colors**: 
  - Black (on the swoosh, eyestay, mudguard, and parts of the collar and tongue)
  - White (on the vamp, midsection, and midsole)
  - Beige/Tan (on the heel and ankle flap)
- **Logo**: Jordan Wings logo is present on the ankle flap.
- **Laces**: Black
- **Sole**: 
  - Midsole: White
  - Outsole: Beige/Gum
- **Toe Cap**: Perforated white leather

Overall, the sneaker has a classic and sleek design with contrasting black and white panels, complemented by tan accents, making it a versatile option for various outfits."
